XM_ID,XP_ID
XM_043158427.1,XP_043003774.1
XM_043158428.1,XP_043003775.1
XM_043158429.1,XP_043003776.1
XM_043158430.1,XP_043003777.1
XM_043158432.1,XP_043003779.1
XM_043158431.1,XP_043003778.1
XM_043158433.1,XP_043003780.1
XM_043158434.1,XP_043003781.1
XM_043158435.1,XP_043003782.1
XM_043158436.1,XP_043003783.1
XM_043158437.1,XP_043003784.1
XM_043158438.1,XP_043003785.1
XM_043158439.1,XP_043003786.1
XM_043158440.1,XP_043003787.1
XM_043158441.1,XP_043003788.1
XM_043158442.1,XP_043003789.1
XM_043158443.1,XP_043003790.1
XM_043158444.1,XP_043003791.1
XM_043158445.1,XP_043003792.1
XM_043158446.1,XP_043003793.1
XM_043158447.1,XP_043003794.1
XM_043158448.1,XP_043003795.1
XM_043158450.1,XP_043003797.1
XM_043158451.1,XP_043003798.1
XM_043158449.1,XP_043003796.1
XM_043158452.1,XP_043003799.1
XM_043158453.1,XP_043003800.1
XM_043158454.1,XP_043003801.1
XM_043158455.1,XP_043003802.1
XM_043158456.1,XP_043003803.1
XM_043158457.1,XP_043003804.1
XM_043158458.1,XP_043003805.1
XM_043158459.1,XP_043003806.1
XM_043158460.1,XP_043003807.1
XM_043158461.1,XP_043003808.1
XM_043160829.1,XP_043003809.1
XM_043158462.1,XP_043003810.1
XM_043158463.1,XP_043003811.1
XM_043158464.1,XP_043003812.1
XM_043158465.1,XP_043003813.1
XM_043158466.1,XP_043003814.1
XM_043158467.1,XP_043003815.1
XM_043158468.1,XP_043003816.1
XM_043158469.1,XP_043003817.1
XM_043158470.1,XP_043003818.1
XM_043158471.1,XP_043003819.1
XM_043158472.1,XP_043003820.1
XM_043158473.1,XP_043003821.1
XM_043158474.1,XP_043003822.1
XM_043158475.1,XP_043003823.1
XM_043158476.1,XP_043003824.1
XM_043158477.1,XP_043003825.1
XM_043158478.1,XP_043003826.1
XM_043158479.1,XP_043003827.1
XM_043158480.1,XP_043003828.1
XM_043158481.1,XP_043003829.1
XM_043158482.1,XP_043003830.1
XM_043158483.1,XP_043003831.1
XM_043158484.1,XP_043003832.1
XM_043158485.1,XP_043003833.1
XM_043158486.1,XP_043003834.1
XM_043158487.1,XP_043003835.1
XM_043158488.1,XP_043003836.1
XM_043158489.1,XP_043003837.1
XM_043158490.1,XP_043003838.1
XM_043158491.1,XP_043003839.1
XM_043158492.1,XP_043003840.1
XM_043158493.1,XP_043003841.1
XM_043158494.1,XP_043003842.1
XM_043158495.1,XP_043003843.1
XM_043158496.1,XP_043003844.1
XM_043158497.1,XP_043003845.1
XM_043160830.1,XP_043003846.1
XM_043158498.1,XP_043003847.1
XM_043158499.1,XP_043003848.1
XM_043158500.1,XP_043003849.1
XM_043158501.1,XP_043003850.1
XM_043158502.1,XP_043003851.1
XM_043158503.1,XP_043003852.1
XM_043158504.1,XP_043003853.1
XM_043158505.1,XP_043003854.1
XM_043158506.1,XP_043003855.1
XM_043158507.1,XP_043003856.1
XM_043158508.1,XP_043003857.1
XM_043158509.1,XP_043003858.1
XM_043158510.1,XP_043003859.1
XM_043158511.1,XP_043003860.1
XM_043158512.1,XP_043003861.1
XM_043158513.1,XP_043003862.1
XM_043158514.1,XP_043003863.1
XM_043158515.1,XP_043003864.1
XM_043158516.1,XP_043003865.1
XM_043158517.1,XP_043003866.1
XM_043158519.1,XP_043003868.1
XM_043158518.1,XP_043003867.1
XM_043158520.1,XP_043003869.1
XM_043158521.1,XP_043003870.1
XM_043158522.1,XP_043003871.1
XM_043158523.1,XP_043003872.1
XM_043158524.1,XP_043003873.1
XM_043158525.1,XP_043003874.1
XM_043158526.1,XP_043003875.1
XM_043158527.1,XP_043003876.1
XM_043158528.1,XP_043003877.1
XM_043158529.1,XP_043003878.1
XM_043158531.1,XP_043003880.1
XM_043158532.1,XP_043003881.1
XM_043158530.1,XP_043003879.1
XM_043158533.1,XP_043003882.1
XM_043158534.1,XP_043003883.1
XM_043158535.1,XP_043003884.1
XM_043158536.1,XP_043003885.1
XM_043158537.1,XP_043003886.1
XM_043158538.1,XP_043003887.1
XM_043158539.1,XP_043003888.1
XM_043158540.1,XP_043003889.1
XM_043158541.1,XP_043003890.1
XM_043158542.1,XP_043003891.1
XM_043158543.1,XP_043003892.1
XM_043158544.1,XP_043003893.1
XM_043158545.1,XP_043003894.1
XM_043158546.1,XP_043003895.1
XM_043158547.1,XP_043003896.1
XM_043158549.1,XP_043003898.1
XM_043158548.1,XP_043003897.1
XM_043158550.1,XP_043003899.1
XM_043158551.1,XP_043003900.1
XM_043158552.1,XP_043003901.1
XM_043158553.1,XP_043003902.1
XM_043158554.1,XP_043003903.1
XM_043158555.1,XP_043003904.1
XM_043158556.1,XP_043003905.1
XM_043158557.1,XP_043003906.1
XM_043158558.1,XP_043003907.1
XM_043158559.1,XP_043003908.1
XM_043158560.1,XP_043003909.1
XM_043158561.1,XP_043003910.1
XM_043158562.1,XP_043003911.1
XM_043158563.1,XP_043003912.1
XM_043158564.1,XP_043003913.1
XM_043158565.1,XP_043003914.1
XM_043158566.1,XP_043003915.1
XM_043158567.1,XP_043003916.1
XM_043158568.1,XP_043003917.1
XM_043158569.1,XP_043003918.1
XM_043158570.1,XP_043003919.1
XM_043158571.1,XP_043003920.1
XM_043158572.1,XP_043003921.1
XM_043158573.1,XP_043003922.1
XM_043158574.1,XP_043003923.1
XM_043158575.1,XP_043003924.1
XM_043158576.1,XP_043003925.1
XM_043158577.1,XP_043003926.1
XM_043158578.1,XP_043003927.1
XM_043158579.1,XP_043003928.1
XM_043158580.1,XP_043003929.1
XM_043158581.1,XP_043003930.1
XM_043158582.1,XP_043003931.1
XM_043158583.1,XP_043003932.1
XM_043158584.1,XP_043003933.1
XM_043158585.1,XP_043003934.1
XM_043158586.1,XP_043003935.1
XM_043158587.1,XP_043003936.1
XM_043158588.1,XP_043003937.1
XM_043158589.1,XP_043003938.1
XM_043158590.1,XP_043003939.1
XM_043158591.1,XP_043003940.1
XM_043158592.1,XP_043003941.1
XM_043160832.1,XP_043003943.1
XM_043160831.1,XP_043003942.1
XM_043158593.1,XP_043003944.1
XM_043158594.1,XP_043003945.1
XM_043158595.1,XP_043003946.1
XM_043158596.1,XP_043003947.1
XM_043158597.1,XP_043003948.1
XM_043158598.1,XP_043003949.1
XM_043158599.1,XP_043003950.1
XM_043158600.1,XP_043003951.1
XM_043158601.1,XP_043003952.1
XM_043158602.1,XP_043003953.1
XM_043158603.1,XP_043003954.1
XM_043158604.1,XP_043003955.1
XM_043158605.1,XP_043003956.1
XM_043158606.1,XP_043003957.1
XM_043158607.1,XP_043003958.1
XM_043158608.1,XP_043003959.1
XM_043158609.1,XP_043003960.1
XM_043158610.1,XP_043003961.1
XM_043158611.1,XP_043003962.1
XM_043158612.1,XP_043003963.1
XM_043158613.1,XP_043003964.1
XM_043158614.1,XP_043003965.1
XM_043158615.1,XP_043003966.1
XM_043158616.1,XP_043003967.1
XM_043158617.1,XP_043003968.1
XM_043158618.1,XP_043003969.1
XM_043158619.1,XP_043003970.1
XM_043158620.1,XP_043003971.1
XM_043158621.1,XP_043003972.1
XM_043158622.1,XP_043003973.1
XM_043158623.1,XP_043003974.1
XM_043158624.1,XP_043003975.1
XM_043158625.1,XP_043003976.1
XM_043158626.1,XP_043003977.1
XM_043158627.1,XP_043003978.1
XM_043160833.1,XP_043003979.1
XM_043158628.1,XP_043003980.1
XM_043158629.1,XP_043003981.1
XM_043158630.1,XP_043003982.1
XM_043158631.1,XP_043003983.1
XM_043160834.1,XP_043003984.1
XM_043158632.1,XP_043003985.1
XM_043158633.1,XP_043003986.1
XM_043158634.1,XP_043003987.1
XM_043158635.1,XP_043003988.1
XM_043158636.1,XP_043003989.1
XM_043158637.1,XP_043003990.1
XM_043158638.1,XP_043003991.1
XM_043158639.1,XP_043003992.1
XM_043158640.1,XP_043003993.1
XM_043158641.1,XP_043003994.1
XM_043158642.1,XP_043003995.1
XM_043158643.1,XP_043003996.1
XM_043158644.1,XP_043003997.1
XM_043158645.1,XP_043003998.1
XM_043158646.1,XP_043003999.1
XM_043158647.1,XP_043004000.1
XM_043158648.1,XP_043004001.1
XM_043158649.1,XP_043004002.1
XM_043158650.1,XP_043004003.1
XM_043158651.1,XP_043004004.1
XM_043158653.1,XP_043004006.1
XM_043158652.1,XP_043004005.1
XM_043158654.1,XP_043004007.1
XM_043158655.1,XP_043004008.1
XM_043158656.1,XP_043004009.1
XM_043158657.1,XP_043004010.1
XM_043158658.1,XP_043004011.1
XM_043158659.1,XP_043004012.1
XM_043158660.1,XP_043004013.1
XM_043158662.1,XP_043004015.1
XM_043158661.1,XP_043004014.1
XM_043158663.1,XP_043004016.1
XM_043158664.1,XP_043004017.1
XM_043158665.1,XP_043004018.1
XM_043158666.1,XP_043004019.1
XM_043158667.1,XP_043004020.1
XM_043160835.1,XP_043004021.1
XM_043158668.1,XP_043004022.1
XM_043158669.1,XP_043004023.1
XM_043158670.1,XP_043004024.1
XM_043158671.1,XP_043004025.1
XM_043158673.1,XP_043004027.1
XM_043158672.1,XP_043004026.1
XM_043158674.1,XP_043004028.1
XM_043158675.1,XP_043004029.1
XM_043158676.1,XP_043004030.1
XM_043158677.1,XP_043004031.1
XM_043158678.1,XP_043004032.1
XM_043158679.1,XP_043004033.1
XM_043158680.1,XP_043004034.1
XM_043158681.1,XP_043004035.1
XM_043158682.1,XP_043004036.1
XM_043158683.1,XP_043004037.1
XM_043158684.1,XP_043004038.1
XM_043158685.1,XP_043004039.1
XM_043158686.1,XP_043004040.1
XM_043158687.1,XP_043004041.1
XM_043158688.1,XP_043004042.1
XM_043158689.1,XP_043004043.1
XM_043158690.1,XP_043004044.1
XM_043158691.1,XP_043004045.1
XM_043158692.1,XP_043004046.1
XM_043158693.1,XP_043004047.1
XM_043158694.1,XP_043004048.1
XM_043158695.1,XP_043004049.1
XM_043158696.1,XP_043004050.1
XM_043158697.1,XP_043004051.1
XM_043158698.1,XP_043004052.1
XM_043158699.1,XP_043004053.1
XM_043158700.1,XP_043004054.1
XM_043158701.1,XP_043004055.1
XM_043158702.1,XP_043004056.1
XM_043158703.1,XP_043004057.1
XM_043158704.1,XP_043004058.1
XM_043158705.1,XP_043004059.1
XM_043158707.1,XP_043004061.1
XM_043158706.1,XP_043004060.1
XM_043158708.1,XP_043004062.1
XM_043158709.1,XP_043004063.1
XM_043158710.1,XP_043004064.1
XM_043158711.1,XP_043004065.1
XM_043158712.1,XP_043004066.1
XM_043158713.1,XP_043004067.1
XM_043158714.1,XP_043004068.1
XM_043160836.1,XP_043004069.1
XM_043158715.1,XP_043004070.1
XM_043158716.1,XP_043004071.1
XM_043158717.1,XP_043004072.1
XM_043158718.1,XP_043004073.1
XM_043158719.1,XP_043004074.1
XM_043158721.1,XP_043004076.1
XM_043158720.1,XP_043004075.1
XM_043158724.1,XP_043004079.1
XM_043158722.1,XP_043004077.1
XM_043158723.1,XP_043004078.1
XM_043158725.1,XP_043004080.1
XM_043158726.1,XP_043004081.1
XM_043158727.1,XP_043004082.1
XM_043158728.1,XP_043004083.1
XM_043158729.1,XP_043004084.1
XM_043158730.1,XP_043004085.1
XM_043158731.1,XP_043004086.1
XM_043158732.1,XP_043004087.1
XM_043158733.1,XP_043004088.1
XM_043158735.1,XP_043004090.1
XM_043158734.1,XP_043004089.1
XM_043158736.1,XP_043004091.1
XM_043158737.1,XP_043004092.1
XM_043158738.1,XP_043004093.1
XM_043158739.1,XP_043004094.1
XM_043158740.1,XP_043004095.1
XM_043158741.1,XP_043004096.1
XM_043158742.1,XP_043004097.1
XM_043158743.1,XP_043004098.1
XM_043158744.1,XP_043004099.1
XM_043158745.1,XP_043004100.1
XM_043158746.1,XP_043004101.1
XM_043158747.1,XP_043004102.1
XM_043158748.1,XP_043004103.1
XM_043158749.1,XP_043004104.1
XM_043158750.1,XP_043004105.1
XM_043158751.1,XP_043004106.1
XM_043158752.1,XP_043004107.1
XM_043158753.1,XP_043004108.1
XM_043158754.1,XP_043004109.1
XM_043158755.1,XP_043004110.1
XM_043158756.1,XP_043004111.1
XM_043158757.1,XP_043004112.1
XM_043158758.1,XP_043004113.1
XM_043158759.1,XP_043004114.1
XM_043158760.1,XP_043004115.1
XM_043158761.1,XP_043004116.1
XM_043158762.1,XP_043004117.1
XM_043158763.1,XP_043004118.1
XM_043158765.1,XP_043004120.1
XM_043158764.1,XP_043004119.1
XM_043158766.1,XP_043004121.1
XM_043158767.1,XP_043004122.1
XM_043158768.1,XP_043004123.1
XM_043158769.1,XP_043004124.1
XM_043158770.1,XP_043004125.1
XM_043158771.1,XP_043004126.1
XM_043158772.1,XP_043004127.1
XM_043158773.1,XP_043004128.1
XM_043158774.1,XP_043004129.1
XM_043158775.1,XP_043004130.1
XM_043158776.1,XP_043004131.1
XM_043158777.1,XP_043004132.1
XM_043158778.1,XP_043004133.1
XM_043158779.1,XP_043004134.1
XM_043158780.1,XP_043004135.1
XM_043158781.1,XP_043004136.1
XM_043158782.1,XP_043004137.1
XM_043158783.1,XP_043004138.1
XM_043158784.1,XP_043004139.1
XM_043158785.1,XP_043004140.1
XM_043158786.1,XP_043004141.1
XM_043158787.1,XP_043004142.1
XM_043158788.1,XP_043004143.1
XM_043158789.1,XP_043004144.1
XM_043158790.1,XP_043004145.1
XM_043158791.1,XP_043004146.1
XM_043158792.1,XP_043004147.1
XM_043158793.1,XP_043004148.1
XM_043158794.1,XP_043004149.1
XM_043158795.1,XP_043004150.1
XM_043158796.1,XP_043004151.1
XM_043158797.1,XP_043004152.1
XM_043158798.1,XP_043004153.1
XM_043158799.1,XP_043004154.1
XM_043158800.1,XP_043004155.1
XM_043158802.1,XP_043004157.1
XM_043158801.1,XP_043004156.1
XM_043158803.1,XP_043004158.1
XM_043158804.1,XP_043004159.1
XM_043158805.1,XP_043004160.1
XM_043158806.1,XP_043004161.1
XM_043158807.1,XP_043004162.1
XM_043158808.1,XP_043004163.1
XM_043158809.1,XP_043004164.1
XM_043158810.1,XP_043004165.1
XM_043158811.1,XP_043004166.1
XM_043158812.1,XP_043004167.1
XM_043158813.1,XP_043004168.1
XM_043158814.1,XP_043004169.1
XM_043158815.1,XP_043004170.1
XM_043158816.1,XP_043004171.1
XM_043158817.1,XP_043004172.1
XM_043158818.1,XP_043004173.1
XM_043158819.1,XP_043004174.1
XM_043158820.1,XP_043004175.1
XM_043158821.1,XP_043004176.1
XM_043158822.1,XP_043004177.1
XM_043158823.1,XP_043004178.1
XM_043158824.1,XP_043004179.1
XM_043158825.1,XP_043004180.1
XM_043158826.1,XP_043004181.1
XM_043158827.1,XP_043004182.1
XM_043158828.1,XP_043004183.1
XM_043158829.1,XP_043004184.1
XM_043158830.1,XP_043004185.1
XM_043158831.1,XP_043004186.1
XM_043158833.1,XP_043004188.1
XM_043158832.1,XP_043004187.1
XM_043158834.1,XP_043004189.1
XM_043158835.1,XP_043004190.1
XM_043158836.1,XP_043004191.1
XM_043158837.1,XP_043004192.1
XM_043158838.1,XP_043004193.1
XM_043158839.1,XP_043004194.1
XM_043158840.1,XP_043004195.1
XM_043158841.1,XP_043004196.1
XM_043158842.1,XP_043004197.1
XM_043158843.1,XP_043004198.1
XM_043158844.1,XP_043004199.1
XM_043158845.1,XP_043004200.1
XM_043158846.1,XP_043004201.1
XM_043158847.1,XP_043004202.1
XM_043158848.1,XP_043004203.1
XM_043158849.1,XP_043004204.1
XM_043158850.1,XP_043004205.1
XM_043158852.1,XP_043004207.1
XM_043158851.1,XP_043004206.1
XM_043158853.1,XP_043004208.1
XM_043158855.1,XP_043004210.1
XM_043158854.1,XP_043004209.1
XM_043158856.1,XP_043004211.1
XM_043158857.1,XP_043004212.1
XM_043158858.1,XP_043004213.1
XM_043158859.1,XP_043004214.1
XM_043158860.1,XP_043004215.1
XM_043158861.1,XP_043004216.1
XM_043158862.1,XP_043004217.1
XM_043158863.1,XP_043004218.1
XM_043158864.1,XP_043004219.1
XM_043158865.1,XP_043004220.1
XM_043158866.1,XP_043004221.1
XM_043158867.1,XP_043004222.1
XM_043158868.1,XP_043004223.1
XM_043158869.1,XP_043004224.1
XM_043158870.1,XP_043004225.1
XM_043158871.1,XP_043004226.1
XM_043158872.1,XP_043004227.1
XM_043158873.1,XP_043004228.1
XM_043158874.1,XP_043004229.1
XM_043158875.1,XP_043004230.1
XM_043158876.1,XP_043004231.1
XM_043158877.1,XP_043004232.1
XM_043158878.1,XP_043004233.1
XM_043158879.1,XP_043004234.1
XM_043158880.1,XP_043004235.1
XM_043158881.1,XP_043004236.1
XM_043158882.1,XP_043004237.1
XM_043158883.1,XP_043004238.1
XM_043158884.1,XP_043004239.1
XM_043158885.1,XP_043004240.1
XM_043158886.1,XP_043004241.1
XM_043158887.1,XP_043004242.1
XM_043158888.1,XP_043004243.1
XM_043158889.1,XP_043004244.1
XM_043158890.1,XP_043004245.1
XM_043158891.1,XP_043004246.1
XM_043158892.1,XP_043004247.1
XM_043158894.1,XP_043004249.1
XM_043158893.1,XP_043004248.1
XM_043158895.1,XP_043004250.1
XM_043158896.1,XP_043004251.1
XM_043158897.1,XP_043004252.1
XM_043158898.1,XP_043004253.1
XM_043158899.1,XP_043004254.1
XM_043158900.1,XP_043004255.1
XM_043158901.1,XP_043004256.1
XM_043158902.1,XP_043004257.1
XM_043158903.1,XP_043004258.1
XM_043158904.1,XP_043004259.1
XM_043158905.1,XP_043004260.1
XM_043158906.1,XP_043004261.1
XM_043158907.1,XP_043004262.1
XM_043158908.1,XP_043004263.1
XM_043158909.1,XP_043004264.1
XM_043158910.1,XP_043004265.1
XM_043158911.1,XP_043004266.1
XM_043158912.1,XP_043004267.1
XM_043158913.1,XP_043004268.1
XM_043158914.1,XP_043004269.1
XM_043158915.1,XP_043004270.1
XM_043158916.1,XP_043004271.1
XM_043158917.1,XP_043004272.1
XM_043158918.1,XP_043004273.1
XM_043158919.1,XP_043004274.1
XM_043158920.1,XP_043004275.1
XM_043158921.1,XP_043004276.1
XM_043158922.1,XP_043004277.1
XM_043158923.1,XP_043004278.1
XM_043158924.1,XP_043004279.1
XM_043158925.1,XP_043004280.1
XM_043158927.1,XP_043004282.1
XM_043158926.1,XP_043004281.1
XM_043158928.1,XP_043004283.1
XM_043158929.1,XP_043004284.1
XM_043158930.1,XP_043004285.1
XM_043158931.1,XP_043004286.1
XM_043158932.1,XP_043004287.1
XM_043158933.1,XP_043004288.1
XM_043158934.1,XP_043004289.1
XM_043158935.1,XP_043004290.1
XM_043158936.1,XP_043004291.1
XM_043158937.1,XP_043004292.1
XM_043158938.1,XP_043004293.1
XM_043158939.1,XP_043004294.1
XM_043158940.1,XP_043004295.1
XM_043158941.1,XP_043004296.1
XM_043158942.1,XP_043004297.1
XM_043158943.1,XP_043004298.1
XM_043158944.1,XP_043004299.1
XM_043158945.1,XP_043004300.1
XM_043158946.1,XP_043004301.1
XM_043158947.1,XP_043004302.1
XM_043158948.1,XP_043004303.1
XM_043158949.1,XP_043004304.1
XM_043158950.1,XP_043004305.1
XM_043158951.1,XP_043004306.1
XM_043158952.1,XP_043004307.1
XM_043158953.1,XP_043004308.1
XM_043158954.1,XP_043004309.1
XM_043158955.1,XP_043004310.1
XM_043158956.1,XP_043004311.1
XM_043158957.1,XP_043004312.1
XM_043158958.1,XP_043004313.1
XM_043158959.1,XP_043004314.1
XM_043158960.1,XP_043004315.1
XM_043158961.1,XP_043004316.1
XM_043158962.1,XP_043004317.1
XM_043158963.1,XP_043004318.1
XM_043158964.1,XP_043004319.1
XM_043158965.1,XP_043004320.1
XM_043158966.1,XP_043004321.1
XM_043158967.1,XP_043004322.1
XM_043158968.1,XP_043004323.1
XM_043158969.1,XP_043004324.1
XM_043158970.1,XP_043004325.1
XM_043158971.1,XP_043004326.1
XM_043158972.1,XP_043004327.1
XM_043158973.1,XP_043004328.1
XM_043158974.1,XP_043004329.1
XM_043158975.1,XP_043004330.1
XM_043158976.1,XP_043004331.1
XM_043158977.1,XP_043004332.1
XM_043158978.1,XP_043004333.1
XM_043158979.1,XP_043004334.1
XM_043158980.1,XP_043004335.1
XM_043158981.1,XP_043004336.1
XM_043158982.1,XP_043004337.1
XM_043158983.1,XP_043004338.1
XM_043158984.1,XP_043004339.1
XM_043158985.1,XP_043004340.1
XM_043158986.1,XP_043004341.1
XM_043158987.1,XP_043004342.1
XM_043158988.1,XP_043004343.1
XM_043158989.1,XP_043004344.1
XM_043158991.1,XP_043004346.1
XM_043158990.1,XP_043004345.1
XM_043158992.1,XP_043004347.1
XM_043158993.1,XP_043002591.1
XM_043158994.1,XP_043002592.1
XM_043158995.1,XP_043002593.1
XM_043158996.1,XP_043002594.1
XM_043158997.1,XP_043002595.1
XM_043158998.1,XP_043002596.1
XM_043158999.1,XP_043002597.1
XM_043159000.1,XP_043002598.1
XM_043159001.1,XP_043002599.1
XM_043159002.1,XP_043002600.1
XM_043159003.1,XP_043002601.1
XM_043159004.1,XP_043002602.1
XM_043159005.1,XP_043002603.1
XM_043159006.1,XP_043002604.1
XM_043159007.1,XP_043002605.1
XM_043159008.1,XP_043002606.1
XM_043159009.1,XP_043002607.1
XM_043159010.1,XP_043002608.1
XM_043159011.1,XP_043002609.1
XM_043159012.1,XP_043002610.1
XM_043159013.1,XP_043002611.1
XM_043159014.1,XP_043002612.1
XM_043159015.1,XP_043002613.1
XM_043159016.1,XP_043002614.1
XM_043159017.1,XP_043002615.1
XM_043159018.1,XP_043002616.1
XM_043159019.1,XP_043002617.1
XM_043159020.1,XP_043002618.1
XM_043159021.1,XP_043002619.1
XM_043159022.1,XP_043002620.1
XM_043159023.1,XP_043002621.1
XM_043159024.1,XP_043002622.1
XM_043159025.1,XP_043002623.1
XM_043159026.1,XP_043002624.1
XM_043159027.1,XP_043002625.1
XM_043159028.1,XP_043002626.1
XM_043159029.1,XP_043002627.1
XM_043159030.1,XP_043002628.1
XM_043159031.1,XP_043002629.1
XM_043159032.1,XP_043002630.1
XM_043159033.1,XP_043002631.1
XM_043159034.1,XP_043002632.1
XM_043159035.1,XP_043002633.1
XM_043159036.1,XP_043002634.1
XM_043159037.1,XP_043002635.1
XM_043159038.1,XP_043002636.1
XM_043159040.1,XP_043002638.1
XM_043159041.1,XP_043002639.1
XM_043159039.1,XP_043002637.1
XM_043159042.1,XP_043002640.1
XM_043159043.1,XP_043002641.1
XM_043159044.1,XP_043002642.1
XM_043159045.1,XP_043002643.1
XM_043159046.1,XP_043002644.1
XM_043159050.1,XP_043002648.1
XM_043159048.1,XP_043002646.1
XM_043159047.1,XP_043002645.1
XM_043159049.1,XP_043002647.1
XM_043159051.1,XP_043002649.1
XM_043159052.1,XP_043002650.1
XM_043159053.1,XP_043002651.1
XM_043159054.1,XP_043002652.1
XM_043159055.1,XP_043002653.1
XM_043159056.1,XP_043002654.1
XM_043159057.1,XP_043002655.1
XM_043159058.1,XP_043002656.1
XM_043159059.1,XP_043002657.1
XM_043159060.1,XP_043002658.1
XM_043159061.1,XP_043002659.1
XM_043159062.1,XP_043002660.1
XM_043159063.1,XP_043002661.1
XM_043159064.1,XP_043002662.1
XM_043159065.1,XP_043002663.1
XM_043159066.1,XP_043002664.1
XM_043159067.1,XP_043002665.1
XM_043159068.1,XP_043002666.1
XM_043159069.1,XP_043002667.1
XM_043159070.1,XP_043002668.1
XM_043159071.1,XP_043002669.1
XM_043159072.1,XP_043002670.1
XM_043159073.1,XP_043002671.1
XM_043159074.1,XP_043002672.1
XM_043159075.1,XP_043002673.1
XM_043159076.1,XP_043002674.1
XM_043159077.1,XP_043002675.1
XM_043159078.1,XP_043002676.1
XM_043159079.1,XP_043002677.1
XM_043159080.1,XP_043002678.1
XM_043159081.1,XP_043002679.1
XM_043159082.1,XP_043002680.1
XM_043159083.1,XP_043002681.1
XM_043159084.1,XP_043002682.1
XM_043159085.1,XP_043002683.1
XM_043159086.1,XP_043002684.1
XM_043159087.1,XP_043002685.1
XM_043159088.1,XP_043002686.1
XM_043159089.1,XP_043002687.1
XM_043159090.1,XP_043002688.1
XM_043159091.1,XP_043002689.1
XM_043159092.1,XP_043002690.1
XM_043159093.1,XP_043002691.1
XM_043159094.1,XP_043002692.1
XM_043159097.1,XP_043002695.1
XM_043159095.1,XP_043002693.1
XM_043159096.1,XP_043002694.1
XM_043159098.1,XP_043002696.1
XM_043159099.1,XP_043002697.1
XM_043159100.1,XP_043002698.1
XM_043160711.1,XP_043002699.1
XM_043159101.1,XP_043002700.1
XM_043159102.1,XP_043002701.1
XM_043159103.1,XP_043002702.1
XM_043159104.1,XP_043002703.1
XM_043159105.1,XP_043002704.1
XM_043159106.1,XP_043002705.1
XM_043159107.1,XP_043002706.1
XM_043159108.1,XP_043002707.1
XM_043159109.1,XP_043002708.1
XM_043159110.1,XP_043002709.1
XM_043159111.1,XP_043002710.1
XM_043159112.1,XP_043002711.1
XM_043159113.1,XP_043002712.1
XM_043159115.1,XP_043002714.1
XM_043159114.1,XP_043002713.1
XM_043159116.1,XP_043002715.1
XM_043159117.1,XP_043002716.1
XM_043159118.1,XP_043002717.1
XM_043159119.1,XP_043002718.1
XM_043159120.1,XP_043002719.1
XM_043159122.1,XP_043002721.1
XM_043159121.1,XP_043002720.1
XM_043159123.1,XP_043002722.1
XM_043159124.1,XP_043002723.1
XM_043159125.1,XP_043002724.1
XM_043159126.1,XP_043002725.1
XM_043159127.1,XP_043002726.1
XM_043159130.1,XP_043002729.1
XM_043159128.1,XP_043002727.1
XM_043159129.1,XP_043002728.1
XM_043159131.1,XP_043002730.1
XM_043159133.1,XP_043002732.1
XM_043159132.1,XP_043002731.1
XM_043159134.1,XP_043002733.1
XM_043159135.1,XP_043002734.1
XM_043159136.1,XP_043002735.1
XM_043159137.1,XP_043002736.1
XM_043159138.1,XP_043002737.1
XM_043159140.1,XP_043002739.1
XM_043159139.1,XP_043002738.1
